user_id,reposts,fans,follows,total_posts
2090496711,8,5833,735,3340
1916420283,15,235,194,10
5120119657,0,57,5,3989
5328920603,0,8,50,36
3149795160,19,2214,455,463
1800809557,1342,150120,16,5506
2937791430,14,311,213,440
2880383362,0,179,137,691
1058179681,0,2218,879,2521
5267890464,0,60,141,961
1937908342,367,28573,2242,23694
1041955264,152,2630,702,4074
1658704130,232,5847686,666,68492
3016514537,6,14965,584,2164
1738006505,1014,1004818,213,20929
3028650363,77,31098,77,3
1800496481,2,47,51,141
1830232012,267,3451,341,1970
5345406821,0,528,1559,2035
1972576862,11,9699,907,690
1146761441,186,50933,2000,8652
1797791674,33824,7231,1617,711
1993225932,3,2289,366,3283
3814512038,0,25,17,14
2421676001,13,15611,759,1398
1224933203,20,9748,77,3620
1695270023,301,159851,1184,10996
2598902594,0,157,216,1523
1781846060,2,1470,1193,1172
1888809265,135,1965,99,1387
5031642696,0,35,148,294
1003763994,258,2469153,900,4258
1298140275,558,708456,3620,20229
1648522034,145,7951,2163,18756
2708524734,2,4957,1388,4842
2734364075,0,240,486,895
1240872873,66,12331,1990,21948
5138520009,0,13,35,65
1515674405,0,4189,1369,5427
5152081970,1,183,244,2165
5296350973,0,6,223,116
2127366405,201,1771,8,231
5466942163,0,13,61,49
3171587285,61,11441,2618,34007
2352662625,0,60,168,2048
5488492611,0,51,12,127
1015563297,4,77,78,475
1792467903,1,40995,992,9132
1220801674,2,136,361,643
1805188693,9,234,220,1734
1803839803,3,28,106,101
1062544155,0,2406,1805,207
2649562043,18,2132,1730,1261
2335365657,35,111638,148,5407
1887129602,0,10597,374,1514
2362912031,16,91692,1932,10538
1824061302,1,2215,340,3916
3936854338,0,95,67,136
2514149497,0,69,181,184
5581121920,0,66,140,414
2971128610,0,150,1995,5588
5099279883,0,88,521,204
3830184067,0,12,24,46
2028896463,929,83005,47,7045
1956501913,3,2073,310,1147
1808538884,7,582,263,841
1985852437,23,2886,1560,17403
3196299707,0,1286,537,10805
1615458651,0,400,339,4732
1295240494,0,660,606,189
2093064587,3,226724,60,14654
2122345234,21,24352,1441,5201
1918559523,2,6957,519,746
1857263320,3,899,494,83
2113649384,0,5574,337,6381
5555601843,0,8,46,25
2373368515,9,706,1759,3603
2496808787,0,387,586,842
2789617421,365,4471,2000,85606
5278337941,0,34,356,257
1854535412,2,351,385,1315
1976959680,0,905,425,3795
2199478844,62,370,259,2261
2176713411,113,6212,2282,18123
1702619753,14,6605,988,48844
5122922154,2,2194,354,19978
5228892574,0,5,127,6
5494865897,0,86,482,824
2454710374,35,26626,1528,1889
1676899061,134,162673,195,10030
5112999026,0,52,76,370
5347844473,0,828,666,295
1914697577,244,6612,2004,27894
1272273774,241,75539,261,4536
2321688643,2,898,490,4220
5602755716,1,2,39,60
1658621540,7,5332,2203,16873
2092710505,0,334,754,4842
2128744171,0,384,208,3980
1285020581,3124,56569,231,20182
2618162265,0,76,183,5935
1717833412,66,2964279,1035,64943
1449639160,0,4257,64,19266
3167193397,9,131,98,455
2627480841,4,405,246,2113
1181462251,2,9847,171,9396
1799543710,915,12918,855,7640
1849012425,0,288,173,1437
1642471052,323,3024406,1767,28776
1305001463,4,6901,952,9907
1957351650,24,14835,884,767
2693745232,2,16548,1534,1725
2174912040,0,7682,1107,4209
1627825392,2334,3123093,915,37573
5596434772,0,37,450,348
2027789152,7,372,379,1617
5148045654,0,60,139,230
2942671383,0,2078,996,2961
5269483375,0,21,23,135
5254687770,18,11045,101,5043
2128372947,117,366769,3092,40460
1819134577,1,859,998,21521
2421351085,128,16947,479,2995
2437663450,0,203,163,1657
1775019491,57,2270053,763,61792
2091369427,44,5037,1333,21721
2125384110,140,27257,502,7697
1435775547,0,5359,584,6634
1806791053,1,797,327,1963
5094157620,0,29,234,326
1456714237,2,3724,2563,4414
1238019837,20,12335,1328,18475
2562810123,244,1515577,394,45610
5027975906,0,74,257,125
3220342801,10,46917,297,3664
5334316777,0,37,77,80
2617740482,5,283467,1594,6177
5406370314,0,8,128,23
2326283475,0,177,200,5972
2883746724,1596,329,178,1
1401346105,11,2202,355,1337
2115016645,0,2459,21,934
1721546265,4,293,139,6685
5152056788,0,9,60,7
1688018173,30,134539,826,12215
2291426140,98,160632,2149,47299
3490912871,0,17,38,5
5220722367,0,87,415,541
1761825774,11,1994,1789,10292
2636349403,866,15500,138,3617
5722618317,0,36,188,1360
1497087080,269,4645240,564,77522
1682567962,0,649,207,1263
5460791923,0,7,56,58
2390584761,208,590,267,9
3213056611,6,4,32,14
1976779805,0,25,16,119
1351881911,1342,1148,570,392
2133963775,2,559,365,533
5038206736,0,27,62,88
2421590575,829,16361,3723,46693
5245857813,0,2137,350,1061
2944932911,0,215,82,304
2207302915,2221,995796,796,61410
2411794635,287,2820,170,730
531080,599,24847,921,36945
1763346654,78,16135,361,916
3377012514,0,8,26,8
1645985440,30,4237,680,4454
1747560972,8,685,362,14
2513103017,0,11,166,6
2512094222,278,5263,1874,4487
1816595437,12,5922,393,3184
1362393140,50,5342,2002,21636
1230218795,277,54794,461,1240
1280516767,0,217,264,4484
1054639995,0,430,190,6546
2948761085,0,261,1999,621
1787542433,8,134184,919,11793
1768407734,0,70355,216,163
5459573530,0,321,1500,495
5158441497,0,89,55,143
1761893284,2651,341911,1774,29249
2097087093,106,39114,837,10927
1853652124,0,5673,172,2062
2137665200,100,247661,1688,30180
2658756354,0,9,77,6
2157801852,196,16231,1882,1621
2665661551,92,150,96,296
2678025000,43,5981,98,140
2701356122,184,13,17,33
2369334204,0,186,18,124
1018519040,0,450,363,1202
3166980223,0,240,330,528
1828758664,0,53,223,175
2921711972,0,249,109,319
2283591210,0,35,25,36
1815169397,365,503878,164,22381
3160480742,0,452,930,2113
5063491876,0,4,15,7
1416979571,8,4549,1539,8484
1738032792,4,782,614,4194
2373179255,116,17268,581,5007
2135053103,4,529,301,1478
2619437474,0,259,587,7113
1802016177,2,850,637,4159
1976670573,0,287,216,6241
1230218795,2970,54807,461,1240
1757839767,49,14614,605,4151
1953815591,0,570,3,2550
2611839831,0,640,246,5539
5059654001,0,1,7,5
2013320812,157,431592,1882,12754
5662385901,0,5,89,15
2147093660,0,228,227,837
2440627217,0,366,1320,2983
5409998088,77,6938,2884,2986
2718031741,1,3197,522,544
2702565641,2,3806,258,1781
3133900391,0,37,32,94
2626930353,1200,14123,107,90
1748182707,0,1625,429,1668
1097957341,7,2426,1226,9735
2419882830,0,186,310,113
2177477413,71,67120,42,4561
2426484392,2960,172746,119,24269
2197913542,0,4144,539,6396
2869190592,0,39650,406,1733
2758597615,0,282,176,362
3484951030,0,126,94,709
2614149357,18,79592,50,675
1462370183,0,1611,596,1702
1271157454,40,135027,541,9182
3185948024,0,4,69,29
5381904697,0,440,964,312
1870605083,262,343471,1118,12384
2295877594,233,97194,1996,23615
1338891250,19,90,45,1331
2091123092,488,94342,1965,121293
2236095354,2,1670,481,353
1414991043,19,8390,1524,11999
3318482092,0,50,153,55
2820634412,246,3398,1151,20758
5170253700,0,0,0,0
5422639132,0,73,227,329
2233554943,0,165,376,357
2571885054,6926,65216,45,995
1338659735,235,22781,2459,5586
2500255640,1339,5293,366,1713
1881582770,0,218,51,785
1791949034,28,1860,1018,4959
1290574851,89,69821,425,11583
3782578360,0,132,391,69
1686121901,10,1125,473,19659
2811659541,0,276,201,1256
3151717014,0,64,18,618
1495805017,0,85,49,137
2183003253,0,668,594,6607
1838676561,0,549,1177,6328
1230243354,203,6233,1300,15507
2471060380,0,120,335,541
2576580600,0,369,280,315
5420813605,0,24,16,61
1767275834,14,2034,579,10687
1100257707,0,13,100,25
2574144112,4856,45995,62,489
3480084320,0,401,42,76
2627802921,1,417,97,5731
5276762905,0,2166,1730,882
1636356690,376,41833,1996,41960
1939778775,683,182923,377,6627
2137647995,29,92,51,167
3121763060,0,10,31,9
1238055392,0,391,97,1110
1841039181,318,36535,121,831
3889515169,0,14,145,90
3211221340,500,10461,11,14
3564272481,1,164,735,1336
1709002703,15,350842,631,6918
2902539601,111,8999,127,185
2349053444,205,22047,3284,141119
2113943232,25,21579,1441,2434
2238771961,5,558,931,1270
2348867461,0,398,288,798
5325730942,1,715,910,3289
3758878751,3,348,302,1999
3028392865,4,409,256,408
1683785034,131,8111,732,6709
1575690862,1,181,134,664
3307193285,0,38,18,132
1931234891,2311,549,573,162
5152009737,0,6,25,4
1691081465,2,6051,790,514
1593710601,5,337,168,51
3625203761,0,75,169,249
5386849472,0,87,162,356
2055289224,1,301,327,591
1692646602,0,98,281,564
2808232524,3,44,145,170
1863395913,0,0,0,0
2145004415,7,10807,35,15
1795839417,0,634,136,3814
1610312667,28,9787,1807,2282
3847603975,194,1646,1620,644
5147943362,0,159,358,340
1058123813,1541,7824,1029,8472
3196839435,30,135,613,881
1779245075,0,406,276,204
1872169563,145,742,650,982
1010514645,6,13070,2146,15843
1345716801,0,70,61,478
3737415791,3,177,200,289
5520949035,0,24,149,92
1827597517,4,2383,359,388
3292337321,0,219,274,217
1741746442,0,745,562,781
1940053632,0,7961,234,10022
5209171947,2,15,55,43
2276406144,837,28119,1825,2432
2099079752,417,477148,29,17483
3139607515,0,45,36,108
5381303009,0,1581,171,960
1738821795,180,909983,1683,22744
1779421105,0,1189,333,15242
1630316465,0,974,506,4783
2416521620,1326,629408,1290,174006
1094042841,184,3273,1983,4829
2945148764,0,278,2909,469
2498510741,0,404,353,2639
2480236213,689,7839,2480,56297
2212625140,21,180,232,127
5581111528,0,1,47,3
2062137642,1074,625,436,226
1466011232,0,3144,1853,37131
1956474310,11,55,25,141
1625941483,23562,14445,1907,9128
2701165592,18,266,560,429
2608931163,0,249,194,459
1816520435,0,842,898,7424
5091898955,0,26,21,356
2012384605,1,114,86,206
1738006505,140,1004760,213,20932
2131771497,44,36797,1968,3591
5557069104,0,3,69,368
1897939755,0,234,407,2880
5237572877,0,139,101,164
1276052712,0,233,7,2571
1921132631,0,897,774,4788
5404731621,0,99,209,440
2178865632,41,2191,167,4395
2631016945,3798,67162,401,4387
1960456983,52,9942,1702,2381
1897268391,0,741,433,640
1964433493,6,321,193,531
2208763137,10,28237,499,8062
2558913870,0,4837,482,4768
1145642397,106,254574,3003,33525
1153752190,0,159,171,1216
2626901361,155,311,1042,2538
1217141405,33,31947,3825,7023
2128372947,3852,366769,3092,40460
1954266565,154,2017,950,5703
2736775667,7,567,241,606
5257475905,0,16,40,88
2338178082,0,151,92,1801
2212020265,1435,212945,2231,276031
1767619547,0,709,79,715
3275225311,0,171,239,645
5285713652,0,4194,332,246
5200430540,0,55,211,1039
2779757805,0,1368,1226,3598
1695825294,152,1223122,511,9765
2734702360,42,6033,521,14732
3064805921,0,1647,2002,1078
2315425932,0,293,288,1617
1949520584,285,334550,81,7812
1662332801,1,627,94,2786
1557649532,1,26056,221,3131
1650799632,17,12832,973,11735
1083799840,0,42,59,263
1704832685,1449,355982,4961,14938
5470630439,0,4,65,2
2342318502,45,197064,2772,25971
5304026678,0,20,203,13
2909055071,0,1131,109,887
5250461065,1,30,345,540
3054946993,997,41,196,318
2010959914,0,452,585,852
2453387821,0,60,174,289
1718724753,7,20824,289,42964
1904181455,286,75913,1728,11679
5234300149,0,70,440,374
1589417982,448,28760,1618,7322
2690312692,0,12,3,157
5327367335,0,248,815,1083
5311113459,12,2375,689,2643
1570072485,0,15391,269,24616
1789006560,0,1145,2346,2530
3213464225,17,5194,1889,1646
5494571670,0,194,1010,886
1013814961,9,258,585,1089
1991558311,4,58250,325,10988
5474187834,0,201,1164,341
2267147715,0,1915,581,372
2571641100,0,344,236,4143
5633120376,0,6,81,15
5017549734,0,30,52,356
1805609982,92,47523,767,2757
1984933661,4,5486,2135,17694
5457600220,0,12,217,12
2044692463,0,309,146,1452
1700720163,1170,4090400,752,53296
5080242182,0,66,170,1045
1738004582,113,1589981,1324,47189
1162575164,7,6126,214,1165
2281989980,82,6433,438,14099
1668250364,103,1716,205,133
1975001952,0,70,94,508
1235439950,4058,28950,683,2138
5098670069,0,37,157,580
1104073081,2,1548,329,1959
2452733120,0,8760,3226,1632
1900271661,3317,230803,957,198473
1042023490,4261,29202,3313,49292
5477635000,0,47,67,68
5375280048,0,101,164,2659
5161000512,0,161,404,660
2365318143,1,6645,343,2000
2404764767,189984,91132,381,2539
2010054467,8,6593,123,258
1803335877,2,326,203,2377
1238019837,24,12335,1328,18475
2534322330,0,103,154,132
1631394090,653,17865,1976,5158
1771014972,8,1507,602,3
3602076437,29,31,125,32
2680639353,0,103,116,381
3288560183,3896,3308,1148,4772
1250924423,17,15839,1072,20386
2118122923,53,6367,1466,10970
1458362125,2,1393,592,18819
2087730671,0,207,300,740
5431905884,1,7,56,19
1150746782,6,16989,1731,3684
2939266702,795,5165,1766,11016
1029374230,1501,1116465,2843,14347
5158665731,0,43,75,250
2341435961,0,304,222,1810
1760799824,1,833,326,35
1593402814,0,136,258,326
1596329427,490,800004,330,8004
3049817110,8,352488,1543,10492
5370296827,0,10,51,115
3905409446,9,125,186,291
1285020581,80,56569,231,20182
1733845405,0,235,222,2746
2694013972,0,170,121,614
2093650404,0,176,190,1934
1925784810,85,6967,1503,4475
1416852155,1,707,387,2018
1786868451,2069,15485,768,15222
3798327355,3,3768,178,1290
5213649975,0,91,21,837
1686795192,0,105,4,2570
1225166391,0,3996,486,8418
2512094222,0,5262,1874,4490
1988602894,0,309,551,1312
1341130773,71,188082,106,17851
2838292920,15,47137,239,3861
2288218915,0,8144,333,55
2595747813,4613,926,7,14
5301531018,1,1127,155,85
1910986297,1,3751,1845,4315
5578382333,0,24,186,50
3225581842,0,2221,372,31
1649597805,597,732902,1018,26972
2082590765,26,6898,1014,2855
1199585272,9,2725,660,3115
1243469234,153,23821,998,2532
5590515281,0,109,93,1383
1258314050,41,2135,222,5634
1295718153,256,1340349,3910,9264
1507974222,1,3671,675,1954
1650377725,15374,11554,635,1124
5638054464,0,21,87,122
1559276081,0,125,122,2164
1826456734,1,7,64,183
5575716467,0,15,81,14
1405053100,2,14905,2419,20603
2627549431,7,7021,2859,4143
1836192624,0,294,158,404
1265189091,138,213501,287,2237
2097044267,0,36,41,445
1267467595,0,123,217,2537
3802554199,2,117,99,1380
1888078374,50,38300,1443,3580
3789600041,0,125,320,2048
1967162127,0,485,301,742
1117671834,0,200,367,453
1878734311,0,8641,1799,15570
2631950202,0,199,448,315
5093762459,0,1233,1213,473
2367310827,965,375011,2748,8458
1910843561,0,124,574,169
3592095017,1,31,139,63
1323527941,321,10511167,1659,38673
5022670599,0,116,122,41
2645161325,0,484,278,574
1710204192,14,2272,1212,10527
1745416104,56,572,210,264
1791276535,458,62404,1993,36955
1073008801,0,2020,1029,5096
2263620013,25147,6393,681,8766
2710518047,0,2137,2492,33473
1774220821,0,169,100,3052
5460563334,1,11,111,39
1810833863,0,139,169,594
3138068137,0,800,32,52430
1697352440,0,1478,370,1015
2709017765,0,288,301,3587
2091286391,331,6002,2199,769
3022990077,1,1018,1546,3152
1074309907,5828,23083,2493,15533
5136854237,0,141,392,1314
2177320983,4,1538,535,1041
2961145022,1,1004,683,4649
1920116033,1,679,474,2782
5285114667,9,102,323,590
1757944501,0,488,411,4338
2321167165,0,36,4,194
2013496773,716,4413,1817,6197
5173926992,0,83,253,54
1901756250,20,2416,1747,3641
5582652364,0,7,110,29
1567852087,1606,3343464,1036,131604
3798817473,0,99,218,228
1063768873,831,3663,890,8533
2698863040,6,170,751,102
1855424293,6,1710,243,2810
5274659529,1,11,109,20
2682507561,1,578,518,1485
1331717915,192,28257,2574,2956
3283708454,0,57,117,100
2338356017,185,9359,2581,9599
2083119675,1097,553824,1173,18477
5593041852,0,5,32,8
3720257732,0,171,69,842
5036282316,0,702,127,1788
5493505969,0,12,47,11
1800809557,99085,150119,16,5506
1433079222,39,117,207,781
1238019837,10,12335,1328,18475
1053953693,14348,1920202,2212,36688
1749167665,165,7801,984,13083
1773759052,1,2740,926,8918
3029907703,0,3993,1187,1867
5280541098,0,1,3,1
2611921897,0,3160,1416,5229
1654537825,0,7942,1900,76614
3480652180,39,17792,384,1011
5635230117,0,5,77,9
1577308863,4,228,283,13
2608483217,56,164511,364,9739
2326212191,622,5686,1420,51201
1609674030,43,96326,15,43
1934333432,18,601,93,8140
1987059733,8,3606,1177,7987
1259349172,0,598,306,6807
1241042090,0,447,237,15234
1658145991,19,6470,1999,4137
1688221335,4,25450,4928,44084
5057598099,1,258554,221,8172
1621389350,7,759,2000,63
1907847627,16,279277,165,23775
5271896147,0,26,300,83
1823253547,2342,1855,272,470
1612706825,0,163649,1101,15001
2254942624,164,1813,1404,411
1784220755,9,1309,314,7870
1706066991,589,1802,119,1246
2291426140,69,160704,2149,47300
3731356941,0,21,191,134
5192287096,0,33,47,117
2418542712,27,1354290,589,37618
1750947452,56,8297,552,4392
2816071964,4,44,128,85
2353540373,62,2499,434,54987
2834256503,2455,4742611,0,11082
1106957832,1209,4351592,1415,35610
2022940157,0,310,792,1855
2202911004,421,606264,1805,6968
1899457307,12,3836,445,1703
5234505235,0,20,43,152
1810643643,61,43303,243,5655
1686239164,6,21833,860,23861
1916856232,231,43892,1299,7643
5657406911,0,30,154,8
1900273355,0,596,403,5478
2518576845,0,85,267,2244
1977127041,8,18082,82,2117
5032188721,0,845,818,502
2157801852,307,16231,1882,1621
2571079834,68,2992,120,3136
1919199817,404,57498,2676,6142
2830562380,0,11102,241,47
2108026632,0,684,81,1149
1764245794,237,115,265,72
1741340277,12,13205,795,7161
1130741520,58,6605,1994,359
1648487012,508,18862,1367,6334
2527373885,0,163,193,376
1856046350,0,298,219,5481
2157801852,229,16231,1882,1621
1901447125,400,1152912,1074,104781
5103257633,0,26,94,110
2790788073,953,2856,1970,29078
1656780332,0,2578,247,6804
2306080530,505,56125,264,10897
5487060161,0,97,312,72
2780299315,9,1375,581,3059
2634947861,1433,59827,3407,41660
2079199947,0,137,83,984
5124514545,2405,2838,456,4690
1774982454,0,53,57,287
1899938937,35,27458,46,77
2560339090,12083,243491,287,53224
1088362635,0,17667,911,3453
1346376373,95,3890,406,21143
1784214002,21,1390,364,8916
2125759113,81,0,0,0
2082364571,1,521,436,115
2951499534,0,4051,301,6016
2293153715,1,11651,864,93
5597560134,0,11,58,36
2202930840,110,42496,1668,114582
5632173718,0,19,91,193
2194887413,0,224,279,571
5143206023,2,142,71,3356
1595256765,76,254436,58,11195
5181719360,0,112,32,1107
1740405057,16,80403,399,2385
1768234594,0,216,526,5192
1323527941,4314,10511859,1659,38673
2998065324,4,2489,1343,552
3947203253,0,54,387,653
2801046760,11549,3145,1999,4070
2427038742,0,38,219,75
2056244667,0,32,59,178
5251441697,1,371,663,71
2807293517,1,8578,1957,4700
2935538001,1,1533,403,12
1280289893,1751,193154,2195,7027
5314218207,5,19,118,4
3291189624,0,2,10,18
1652173137,0,803,1184,2329
1285020581,407,56569,231,20182
1761337442,89,47175,129,257
2132709307,48,68507,1371,4514
1561765424,9976,9807,1848,20070
3158823575,0,696,497,185
1248528161,8,33345,1529,24469
2405869080,0,4519,405,3074
3049385815,5,15807,1175,2775
1883497310,31,43004,545,14186
2024137074,39,471,359,1716
2168257085,4,574,186,2793
1274948732,413,134316,250,1249
1819956493,1,3780,912,3344
2266823273,30819,607,262,234
5252541629,11,2106,905,7184
1789692614,27,6650,2001,18118
1974901765,153,18178,604,3735
1358099700,0,188,338,1551
1840384974,66,122085,379,13914
1257424323,221,116926,1050,128
2295563853,20,98015,620,4917
2410933644,14,73835,486,319
1860322321,0,758,97,1322
2719195281,8,1701,1125,5862
1481961140,0,331,253,3440
5395656502,1,36,247,36
1931431551,112,6801,791,2335
2571885054,385,65201,45,995
2605950230,107,820,453,3226
3144237184,0,5700,786,433
2305049812,7688,1323418,61,54304
2870037750,752,25203,10,69361
2436529931,1,914,519,907
1763369501,48,12051,774,2295
2008452243,24,52,50,134
5326526778,0,21,79,60
2264339524,31,2457,2539,1085
5578793814,0,46,249,409
3096708465,17,725,535,1032
2741996620,0,19,15,48
2268603763,99,166382,1857,43572
1294233335,0,543,1277,1167
1401700883,101,10786,431,1855
1786244023,15,0,0,0
1581544960,327,259684,3383,73353
3509334370,0,39,71,1690
5577668886,0,1,16,4
2198400795,286,12893,947,10463
2313115113,38,27020,53,44
5291882230,226,3172,1893,1013
2635349561,8,1364,2607,932
1934835134,69,258,423,5
1285020581,1325,56570,231,20182
1866916954,0,0,0,0
5597808264,0,59,172,685
1652363852,116,852,1492,3173
1726393244,5,815081,2196,25551
1923352944,7,2313,1756,4870
3160227432,2753,1511436,366,9922
1728493520,652,4888,1951,35486
1785004251,1,36989,1013,8596
1757169267,156,26861,664,6404
5211631356,52,67,87,296
1811538137,33,30160,823,27
1598217395,735,73179,2537,12841
2480236213,22,7839,2480,56297
3212709912,0,183,71,219
1790595672,50,13983,459,556
1890157630,250,1297234,1143,66497
1418224335,1,43,102,350
1667480033,627,2246484,799,30510
3990864915,0,202,73,1716
5067849042,27,26,20,183
1892279244,0,730,172,1424
2698630027,124,45,72,106
2300153457,6,43806,1989,114
1970223170,0,781,437,11660
3742904971,0,1837,451,1020
2157801852,0,16231,1882,1621
2122615351,93,60677,997,13075
1496386542,388,1951,1354,2643
1852671513,31,3519,219,1020
1668341247,73,11839,1697,1084
2312719884,0,548,563,910
1934956833,0,272,259,929
1807096700,1,468,664,2506
5405317708,14,131,89,1909
1971266025,0,192,118,2015
1740117785,5,6230,474,1121
1820678125,249,137118,1044,13066
2475574571,816,131849,785,17119
3230339384,68,50,118,207
3107508740,797,14618,1590,4639
3384068224,126,4930,1362,23057
5511828550,10,4433,2701,62182
2367071910,506,206413,187,34431
2843105142,0,150,237,437
1710237751,9,1195,955,8503
1590074621,0,1606,1346,1368
1306477347,48,1134,467,27486
1714882281,2,269,203,699
1530301012,12,32551,525,1437
1239789152,64,9611,276,7297
3305620131,0,17,42,26
1347401071,108,831,1219,9042
1847018093,146,1219,2000,4208
2890966440,14869,40533,110,519
1804541963,0,238,392,270
2610344707,43,164717,2355,147549
2136593261,0,404,1364,334
3791740271,5,68670,909,6854
2340498132,155,1494,659,1195
2215278184,5948,5712,262,4311
3985650767,3,3638,1911,4193
2179458674,0,749,427,792
1971890324,4279,648057,130,41799
3122058890,0,17,129,67
2566376455,0,128,21,5
5074469565,0,59,4,13
1236862694,44,38464,1664,10387
1787870254,0,201,124,840
2396615471,80,397877,468,21331
1247944202,174,44552,2122,13363
2240447647,11,4952,1202,4078
5332944844,0,29,48,674
2759259493,2,143,547,986
1866588594,0,8704,183,3182
1084943100,8,1861,1695,20541
2281386844,5133,1164482,282,117053
2027976070,0,126,215,945
1353171580,102,240309,2915,9704
2237077471,0,725,432,2974
2705151215,0,329,236,3407
5561415835,0,1,75,4
1847568684,9713,500080,236,1986
3202728794,0,500,26,289
1581745444,2,782,260,469
5373261744,0,39,72,751
1104189477,1,775,48,201
5639092390,0,8100,1511,2555
2171224425,469,40015,1998,3088
5162594872,0,1,127,29
2002764847,59,35444,561,3731
5587093389,0,1117,1459,289
5116022820,0,592,1781,613
1846178001,27903,715,259,2092
1780417033,15280,5792499,526,32268
2295877594,76,97175,1996,23615
5431409782,0,48,12,482
2144108254,129,11855,1139,11898
2760970402,0,2326,1293,2807
5501790547,2,15365,159,1717
1005321812,0,105,83,1893
1001418093,146,6481,2865,25452
2261283477,1,241,248,1485
3233086220,1,44,77,188
2260311780,169,168290,1594,5843
1781633602,447,20614,1999,3935
2743308763,14,1672,133,783
1245047130,1,1379,541,635
3627416635,0,156,215,1716
1791560757,2,275,287,23
1714115193,15,1033,163,7440
2506214880,0,411,319,429
5133392899,0,83,37,586
1180291890,83,63299,1973,16829
1617215511,210,46698,861,15437
1005977933,11,4307,695,1097
1756896007,410,997,343,217
2972302062,0,16318,243,13777
3494620051,0,17,70,13
1806146857,0,2978,1302,5026
2114844895,22,163,139,681
1831711454,121,8022,462,11504
1863117811,153,569,603,3554
2466548793,119,4531,1620,2576
2808990753,0,78,79,30
1445267787,0,188,305,416
1760362450,0,5456,1709,106666
1722240315,4,931,880,5068
5285074987,0,1055,82,80
1295343232,80,24692,2254,24487
1735094570,1,2530,1040,17804
1088448433,7,692,315,3746
1833485955,1,23828,1454,496
2053093045,0,28724,726,26778
2295877594,72,97175,1996,23615
5307296132,0,763,472,140
2345917065,29,138726,1977,8600
5464500720,0,28,34,411
2210160364,1,307,271,266
2713149063,5,7036,2000,12048
1807466440,4,31553,2001,11642
1649597805,296,732906,1018,26970
1671386130,14,16329,1679,72
1309614061,1,410,290,1007
2040331603,23,8681,248,1575
1846380852,23,97137,846,10719
2011751977,145,306,452,1054
2340609974,305,2538,327,1154
1895101684,36,831,313,1659
3204777002,1,4376,1902,4909
3169942943,0,117,50,655
2398361391,9,5373,1212,2379
2090450435,0,859,608,2613
3786933635,0,62,236,88
1677975963,12,159,141,450
1894125354,635,2644,521,1258
1231668867,26,25135,494,26819
1246854795,1113,18324,2934,40455
1936041810,1,1166,668,2360
5272061652,0,37,151,216
2102760475,1,159,476,3947
1275606432,4,7495,963,18008
2922972682,333,3142858,363,23125
2943925715,0,342,285,12036
1480287262,447,307,347,418
2050856634,856,193506,682,3685
5590671466,0,7,128,252
1231629455,74,38335,574,97
5573212352,0,19,68,39
1130178350,1431,31861,1972,5672
2656739115,28,83,174,365
2268291041,642,1265465,118,13638
3091861677,12,21246,77,618
1293758223,104,51551,836,34133
2901237151,0,1748,262,2036
1644114654,299,17037293,1390,54692
2342037420,1740,434,53,4
1670419041,690,39102,51,176
2083119675,388,553824,1173,18477
2776927867,0,81,77,122
2619891437,2,13,25,66
5655850431,0,8,33,69
1283201960,2629,71943,268,5163
2290654535,159,1210,745,3183
2792675770,4,394179,905,15010
2711475123,631,41946,1261,10612
1865335877,43,109187,1118,7598
2269103954,2951,823367,133,10744
1466011232,0,3144,1853,37135
2560339090,2537,243509,287,53224
2713015224,418,5589,567,55
1003256662,388,41479,602,4388
1567115932,0,1021,433,27
1768998374,1,627,801,702
2648684347,0,426,220,1102
2906831084,2,1975,559,988
2839856304,0,48,25,163
2060491907,0,728,598,3210
1933880107,36,211756,484,3618
5602702160,1,109,81,80
1053933753,25,387,931,3884
2493442910,0,321,352,2961
1877230111,8,16448,1,177133
5525870107,0,2,53,8
2804253820,0,136,233,626
1132395742,34,4584,297,6280
1732242881,0,447,158,211
2299774772,0,171,66,214
1445937283,148,46103,1775,13054
1405906767,756,250712,496,11849
1409871493,379,42683,4998,114852
1886212667,218,5039,1950,15514
2528800602,21,82317,323,9599
5322506675,0,568,3288,1119
1068303362,21991,15500,1363,3992
2171305243,3,17317,69,489
2125591563,1032,15538,2960,8029
3610393024,1,73,234,168
1626136330,62,1392,311,209
2122894394,1,702,261,57
2717685877,0,25,96,52
2107500180,380,290929,39,32182
1242751760,5537,25596,1784,5717
1956074155,0,146,267,1168
1807038681,0,1237,335,2
2697147153,0,79645,2975,7437
1721135792,987,913,555,1140
1772668292,4,1157,522,3759
1414991043,117,8390,1524,11999
5184970379,0,82,198,1015
2885879807,0,6208,72,4
1307335372,0,1890,1400,1255
5145577073,0,79,85,61
2244566892,426,29005,119,146419
1714634870,39,30049,926,2111
1668606067,2,92,48,371
2664546507,0,14323,893,1060
1652388515,1,413,125,1814
2233481622,2,47,59,73
2747373745,9,305,467,980
1808706890,94,96258,529,1955
5208387594,0,58,215,109
3992586460,10,137,161,150
5128036032,0,105,251,676
2388221234,894,6422,957,167
5146448371,709,2569,374,859
5212268104,75,122498,176,2184
1807431510,53,575839,333,47323
2292127054,1,793,321,19
1660466595,55,530011,1032,35676
2608483217,121,164512,364,9738
1660012247,1628,113669,154,9996
1442687583,23,719,192,5504
2392630661,177,11645,0,1021
5527938555,0,62,91,602
1431016384,13,11312,156,7943
1706155964,329,25554,2000,19446
